address,postal_code,latitude,longitude,full_address
46 MARINE CRES,440046,1.305104748,103.9126596,46 MARINE CRESCENT PCF SPARKLETOTS PRESCHOOL @ MARINE PARADE BLK 46 (KN) SINGAPORE 440046
29 MARINE CRES,440029,1.302849836,103.9131972,29 MARINE CRESCENT MARINE CRESCENT VILLE SINGAPORE 440029
42 TANGLIN HALT RD,141042,1.298470056,103.7985802,42 TANGLIN HALT ROAD TANGLIN HALT GREEN SINGAPORE 141042
39A C'WEALTH AVE,,,,
168 STIRLING RD,141168,1.290020507,103.803188,168 STIRLING ROAD SINGAPORE 141168
67 C'WEALTH DR,140067,1.298799808,103.7962589,67 COMMONWEALTH DRIVE SINGAPORE 140067
41 TANGLIN HALT RD,141041,1.298228399,103.7985854,41 TANGLIN HALT ROAD TANGLIN HALT GREEN SINGAPORE 141041
23B QUEEN'S CL,141023,1.294073335,103.8000265,23B QUEEN'S CLOSE QUEEN'S VIEW SINGAPORE 141023
31 DOVER RD,130031,1.300432779,103.7837699,31 DOVER ROAD SINGAPORE 130031
5 SEMBAWANG RD,758330,1.441338571,103.8224106,5 SEMBONG ROAD SEMBAWANG GARDEN ARCADE SINGAPORE 758330
110 SERANGOON NTH AVE 1,550110,1.36938351,103.8714075,110 SERANGOON NORTH AVENUE 1 HWI YOH VILLE SINGAPORE 550110
235 SERANGOON AVE 3,550235,1.355110761,103.8699347,235 SERANGOON AVENUE 3 SINGAPORE 550235
101 SERANGOON NTH AVE 1,550101,1.37103632,103.8703609,101 SERANGOON NORTH AVENUE 1 HWI YOH COURT SINGAPORE 550101
308 SERANGOON AVE 2,550308,1.35417533,103.8659671,308 SERANGOON AVENUE 2 SINGAPORE 550308
236 SERANGOON AVE 3,550236,1.354240067,103.8698218,236 SERANGOON AVENUE 3 SINGAPORE 550236
225 TAMPINES ST 23,521225,1.355158636,103.9540128,225 TAMPINES STREET 23 SINGAPORE 521225
806 TAMPINES AVE 4,520806,1.345540335,103.9368755,806 TAMPINES AVENUE 4 TAMPINES POLYVIEW SINGAPORE 520806
837 TAMPINES ST 83,520837,1.350887814,103.9344586,837 TAMPINES STREET 83 TAMPINES PALMWALK SINGAPORE 520837
290 TAMPINES ST 22,520290,1.349881277,103.9545963,290 TAMPINES STREET 22 SINGAPORE 520290
296 TAMPINES ST 22,520296,1.350987875,103.955482,296 TAMPINES STREET 22 SINGAPORE 520296
122 SIMEI ST 1,520122,1.345571773,103.9524981,122 SIMEI STREET 1 SINGAPORE 520122
857 TAMPINES ST 83,520857,1.354303068,103.9359001,857 TAMPINES STREET 83 TAMPINES PARKVIEW SINGAPORE 520857
186 TOA PAYOH CTRL,310186,1.332653953,103.8502116,186 TOA PAYOH CENTRAL TOA PAYOH CENTRAL SINGAPORE 310186
207 TOA PAYOH NTH,310207,1.342382311,103.8455981,207 TOA PAYOH NORTH BOON TECK NEIGHBOURHOOD POLICE POST SINGAPORE 310207
89 LOR 2 TOA PAYOH,,,,
118 POTONG PASIR AVE 1,350118,1.335481474,103.8626538,118 POTONG PASIR AVENUE 1 SINGAPORE 350118
4 UPP ALJUNIED LANE,360004,1.333547432,103.8790658,4 UPPER ALJUNIED LANE JOO SENG GREEN SINGAPORE 360004
72 LOR 5 TOA PAYOH,310072,1.333876811,103.8520726,72 LORONG 5 TOA PAYOH TOA PAYOH VISTA SINGAPORE 310072
214 LOR 8 TOA PAYOH,310214,1.341833707,103.8543707,214 LORONG 8 TOA PAYOH SINGAPORE 310214
224 LOR 8 TOA PAYOH,310224,1.341176079,103.8560662,224 LORONG 8 TOA PAYOH SINGAPORE 310224
132 POTONG PASIR AVE 1,350132,1.334175483,103.8656107,132 POTONG PASIR AVENUE 1 SINGAPORE 350132
129 MARSILING RISE,730129,1.437811367,103.778702,129 MARSILING RISE SINGAPORE 730129
152 WOODLANDS ST 13,730152,1.435067117,103.7742313,152 WOODLANDS STREET 13 SINGAPORE 730152
27 MARSILING DR,730027,1.44209907,103.7739549,27 MARSILING DRIVE BUKIT PANJANG NORTH NEIGHBOURHOOD POLICE POST SINGAPORE 730027
118 YISHUN RING RD,760118,1.435987078,103.8286415,118 YISHUN RING ROAD CHONG PANG VALE SINGAPORE 760118
707 YISHUN AVE 5,760707,1.428934889,103.8277162,707 YISHUN AVENUE 5 CHONG PANG GREEN SINGAPORE 760707
735 YISHUN ST 72,760735,1.428924931,103.8312414,735 YISHUN STREET 72 NEE SOON CENTRAL VISTA SINGAPORE 760735
746 YISHUN ST 72,760746,1.428920039,103.8334762,746 YISHUN STREET 72 NEE SOON CENTRAL SPRING SINGAPORE 760746
202 YISHUN ST 21,760202,1.430665697,103.8373333,202 YISHUN STREET 21 YISHUN PALM SPRING SINGAPORE 760202
133 YISHUN ST 11,760133,1.432557372,103.8307841,133 YISHUN STREET 11 SINGAPORE 760133
227 YISHUN ST 21,760227,1.435069716,103.8366448,227 YISHUN STREET 21 SINGAPORE 760227
253 YISHUN RING RD,760253,1.435074739,103.840795,253 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760253
228 YISHUN ST 21,760228,1.435337476,103.837523,228 YISHUN STREET 21 SINGAPORE 760228
230 YISHUN ST 21,760230,1.434576233,103.8366208,230 YISHUN STREET 21 SINGAPORE 760230
246 YISHUN AVE 9,760246,1.435090858,103.842691,246 YISHUN AVENUE 9 YISHUN SUNSHINE SINGAPORE 760246
256 YISHUN RING RD,760256,1.434093421,103.8399792,256 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760256
119 ANG MO KIO AVE 3,560119,1.369563443,103.8446989,119 ANG MO KIO AVENUE 3 SINGAPORE 560119
649 ANG MO KIO AVE 5,560649,1.377762638,103.8437822,649 ANG MO KIO AVENUE 5 ANG MO KIO 61 SINGAPORE 560649
540 ANG MO KIO AVE 10,560540,1.375293768,103.8554524,540 ANG MO KIO AVENUE 10 CHENG SAN GREEN SINGAPORE 560540
635 ANG MO KIO AVE 6,560635,1.380768961,103.8423784,635 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560635
153 ANG MO KIO AVE 5,560153,1.376357457,103.8420565,153 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560153
327 ANG MO KIO AVE 3,560327,1.367052844,103.8469874,327 ANG MO KIO AVENUE 3 ANG MO KIO 31 SINGAPORE 560327
413 ANG MO KIO AVE 10,560413,1.363525812,103.8536753,413 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560413
426 ANG MO KIO AVE 3,560426,1.369480468,103.8533098,426 ANG MO KIO AVENUE 3 CHONG BOON HEIGHTS SINGAPORE 560426
636 ANG MO KIO AVE 6,560636,1.381152654,103.8433103,636 ANG MO KIO AVENUE 6 YIO CHU KANG HEIGHTS SINGAPORE 560636
151 ANG MO KIO AVE 5,560151,1.376711053,103.8411682,151 ANG MO KIO AVENUE 5 YIO CHU KANG GROVE SINGAPORE 560151
74 BEDOK NTH RD,460074,1.327511771,103.9422204,74 BEDOK NORTH ROAD SINGAPORE 460074
108 BEDOK NTH RD,460108,1.332740082,103.9362235,108 BEDOK NORTH ROAD PCF SPARKLETOTS PRESCHOOL @ FENGSHAN 108 (CC) SINGAPORE 460108
409 BEDOK NTH AVE 2,460409,1.328102922,103.9329381,409 BEDOK NORTH AVENUE 2 PCF SPARKLETOTS PRESCHOOL @ KAMPONG CHAI CHEE BLK 409 (KN) SINGAPORE 460409
410 BEDOK NTH AVE 2,460410,1.327887859,103.9318358,410 BEDOK NORTH AVENUE 2 SINGAPORE 460410
553 BEDOK NTH AVE 1,460553,1.331493663,103.9278187,553 BEDOK NORTH AVENUE 1 SINGAPORE 460553
552 BEDOK NTH AVE 1,460552,1.33190105,103.9277438,552 BEDOK NORTH AVENUE 1 SINGAPORE 460552
601 BEDOK RESERVOIR RD,470601,1.330067213,103.9116193,601 BEDOK RESERVOIR ROAD EUNOS RAINBOW SINGAPORE 470601
104 BEDOK RESERVOIR RD,470104,1.329245367,103.9099237,104 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470104
101 BEDOK RESERVOIR RD,470101,1.328449133,103.9099374,101 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470101
131 BEDOK RESERVOIR RD,470131,1.333122056,103.9117112,131 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470131
306 SHUNFU RD,570306,1.350291432,103.8393013,306 SHUNFU ROAD SHUNFU GARDENS SINGAPORE 570306
247 BT BATOK EAST AVE 5,650247,1.349929551,103.756979,247 BUKIT BATOK EAST AVENUE 5 THE SALVATION ARMY BUKIT BATOK EAST CHILD CARE CENTRE SINGAPORE 650247
341 BT BATOK ST 34,650341,1.36280452,103.7491572,341 BUKIT BATOK STREET 34 SINGAPORE 650341
241 BT BATOK EAST AVE 5,650241,1.350895236,103.7545445,241 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650241
255 BT BATOK EAST AVE 4,650255,1.350145671,103.7584653,255 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650255
259 BT BATOK EAST AVE 4,650259,1.350858597,103.7597611,259 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650259
367 BT BATOK ST 31,650367,1.360332742,103.7496915,367 BUKIT BATOK STREET 31 SINGAPORE 650367
302 BT BATOK ST 31,650302,1.357117254,103.7484232,302 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650302
263 BT BATOK EAST AVE 4,650263,1.350291537,103.7590904,263 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650263
233 BT BATOK EAST AVE 5,650233,1.348825265,103.7551276,233 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650233
360 BT BATOK ST 31,650360,1.361067048,103.7506254,360 BUKIT BATOK STREET 31 SINGAPORE 650360
113 JLN BT MERAH,160113,1.280277649,103.8257236,113 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160113
14 TAMAN HO SWEE,161014,1.287904618,103.8321977,14 TAMAN HO SWEE BUKIT HO SWEE VIEW SINGAPORE 161014
24 BEO CRES,160024,1.288525352,103.8284586,24 BEO CRESCENT SINGAPORE 160024
47 TELOK BLANGAH DR,100047,1.272044271,103.810097,47 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100047
10 TELOK BLANGAH CRES,90010,1.277731532,103.8197694,10 TELOK BLANGAH CRESCENT SINGAPORE 090010
161 BT MERAH CTRL,150161,1.283912294,103.8160061,161 BUKIT MERAH CENTRAL SINGAPORE 150161
27 LIM LIAK ST,160027,1.285437042,103.8308393,27 LIM LIAK STREET SINGAPORE 160027
56 TELOK BLANGAH HTS,100056,1.27425274,103.8124291,56 TELOK BLANGAH HEIGHTS BLANGAH VIEW SINGAPORE 100056
8 KIM TIAN PL,163008,1.283029656,103.8272367,8 KIM TIAN PLACE SINGAPORE 163008
49 TELOK BLANGAH DR,100049,1.272201815,103.8110608,49 TELOK BLANGAH DRIVE BLANGAH COURT SINGAPORE 100049
67 TELOK BLANGAH DR,100067,1.274636589,103.8096328,67 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100067
109 SPOTTISWOODE PK RD,80109,1.274031873,103.8366527,109 SPOTTISWOODE PARK ROAD SPOTTISWOODE PARK ESTATE SINGAPORE 080109
9 JLN KUKOH,160009,1.287674258,103.8388579,9 JALAN KUKOH CHIN SWEE VIEW SINGAPORE 160009
434 CLEMENTI AVE 3,120434,1.314568897,103.7616126,434 CLEMENTI AVENUE 3 SINGAPORE 120434
376 CLEMENTI AVE 4,120376,1.318100065,103.7666926,376 CLEMENTI AVENUE 4 SINGAPORE 120376
202 CLEMENTI AVE 6,120202,1.320692364,103.7627147,202 CLEMENTI AVENUE 6 CLEMENTI VIEW SINGAPORE 120202
52 SIMS PL,380052,1.316665447,103.8803905,52 SIMS PLACE SIMS VISTA SINGAPORE 380052
93 PAYA LEBAR WAY,370093,1.322734775,103.8881032,93 PAYA LEBAR WAY MACPHERSON MORAL CHILD CARE CENTRE SINGAPORE 370093
20 BALAM RD,370020,1.330830952,103.8875078,20 BALAM ROAD BALAM GARDENS SINGAPORE 370020
15 EUNOS CRES,400015,1.32385971,103.9033636,15 EUNOS CRESCENT SINGAPORE 400015
7 HOUGANG AVE 3,530007,1.362327219,103.8935108,7 HOUGANG AVENUE 3 SINGAPORE 530007
102 HOUGANG AVE 1,530102,1.354964463,103.8908551,102 HOUGANG AVENUE 1 SINGAPORE 530102
240 HOUGANG ST 22,530240,1.356422666,103.8906517,240 HOUGANG STREET 22 HOUGANG HEIGHTS SINGAPORE 530240
415 HOUGANG AVE 10,530415,1.375175075,103.8965377,415 HOUGANG AVENUE 10 HARMONY VIEW SINGAPORE 530415
101 HOUGANG AVE 1,530101,1.354937478,103.8913606,101 HOUGANG AVENUE 1 SINGAPORE 530101
336 HOUGANG AVE 7,530336,1.36930321,103.8983512,336 HOUGANG AVENUE 7 SINGAPORE 530336
708 HOUGANG AVE 2,530708,1.366694185,103.8890931,708 HOUGANG AVENUE 2 SINGAPORE 530708
230 HOUGANG AVE 1,530230,1.358899944,103.8883458,230 HOUGANG AVENUE 1 SINGAPORE 530230
245 JURONG EAST ST 24,600245,1.341680798,103.7417833,245 JURONG EAST STREET 24 SINGAPORE 600245
47 TEBAN GDNS RD,600047,1.320126278,103.7398885,47 TEBAN GARDENS ROAD SINGAPORE 600047
204 JURONG EAST ST 21,600204,1.337191474,103.7419419,204 JURONG EAST STREET 21 JURONG EAST VIEW SINGAPORE 600204
473 JURONG WEST ST 41,640473,1.34883175,103.7227342,473 JURONG WEST STREET 41 SINGAPORE 640473
460 JURONG WEST ST 41,640460,1.349919318,103.7206923,460 JURONG WEST STREET 41 SINGAPORE 640460
552 JURONG WEST ST 42,640552,1.352752905,103.7177634,552 JURONG WEST STREET 42 SINGAPORE 640552
548 JURONG WEST ST 42,640548,1.353665356,103.7161015,548 JURONG WEST STREET 42 SINGAPORE 640548
76 LOR LIMAU,320076,1.325024279,103.8542321,76 LORONG LIMAU WHAMPOA SPRING SINGAPORE 320076
61 JLN TENTERAM,320061,1.327971102,103.8575727,61 JALAN TENTERAM SINGAPORE 320061
466 CRAWFORD LANE,190466,1.30508443,103.862599,466 CRAWFORD LANE CRAWFORD COURT SINGAPORE 190466
76 MARINE DR,440076,1.302936441,103.9077367,76 MARINE DRIVE MARINE DRIVE VIEW SINGAPORE 440076
17 MARINE TER,440017,1.303767822,103.914176,17 MARINE TERRACE MARINE TERRACE BREEZE SINGAPORE 440017
38 DOVER RD,130038,1.298920274,103.7821726,38 DOVER ROAD SINGAPORE 130038
5 DOVER CRES,130005,1.304060128,103.7826372,5 DOVER CRESCENT DOVER COURT SINGAPORE 130005
112 C'WEALTH CRES,140112,1.306616608,103.7981838,112 COMMONWEALTH CRESCENT SINGAPORE 140112
8 GHIM MOH RD,270008,1.310572276,103.7876431,8 GHIM MOH ROAD SINGAPORE 270008
21 HOLLAND DR,278867,1.31347896,103.7822243,21 HOLLAND GROVE DRIVE HOLLAND GROVE PARK SINGAPORE 278867
112 SERANGOON NTH AVE 1,550112,1.369199969,103.8715888,112 SERANGOON NORTH AVENUE 1 HWI YOH VILLE SINGAPORE 550112
124 SERANGOON NTH AVE 1,550124,1.366186896,103.8714195,124 SERANGOON NORTH AVENUE 1 SINGAPORE 550124
220 SERANGOON AVE 4,550220,1.358741438,103.8722271,220 SERANGOON AVENUE 4 SINGAPORE 550220
444 TAMPINES ST 42,520444,1.358340969,103.9513797,444 TAMPINES STREET 42 SINGAPORE 520444
854 TAMPINES ST 82,520854,1.353026837,103.9365844,854 TAMPINES STREET 82 TAMPINES VILLE SINGAPORE 520854
406 TAMPINES ST 41,520406,1.357832439,103.9457735,406 TAMPINES STREET 41 DBS TAMPINES STREET 41 SINGAPORE 520406
158 TAMPINES ST 12,521158,1.351414561,103.945859,158 TAMPINES STREET 12 SINGAPORE 521158
140 TAMPINES ST 12,520140,1.347557798,103.9438148,140 TAMPINES STREET 12 PCF SPARKLETOTS PRESCHOOL @ TAMPINES WEST BLK 140 (KN) SINGAPORE 520140
256 TAMPINES ST 21,522256,1.353235727,103.9499466,256 TAMPINES STREET 21 SINGAPORE 522256
288 TAMPINES ST 22,520288,1.348852774,103.9547046,288 TAMPINES STREET 22 SINGAPORE 520288
165 TAMPINES ST 12,521165,1.349259623,103.9458595,165 TAMPINES STREET 12 SINGAPORE 521165
112 LOR 1 TOA PAYOH,310112,1.341553399,103.8454896,112 LORONG 1 TOA PAYOH TOA PAYOH NORTH SINGAPORE 310112
3 LOR 7 TOA PAYOH,310003,1.339195454,103.8544509,3 LORONG 7 TOA PAYOH KIM KEAT COURT SINGAPORE 310003
34 LOR 5 TOA PAYOH,310034,1.334799733,103.8541555,34 LORONG 5 TOA PAYOH EAST PAYOH SPRING SINGAPORE 310034
158 LOR 1 TOA PAYOH,310158,1.33143429,103.8451194,158 LORONG 1 TOA PAYOH CARE CORNER FAMILY SERVICE CENTRE (TOA PAYOH) SINGAPORE 310158
202 TOA PAYOH NTH,310202,1.341529116,103.8495891,202 TOA PAYOH NORTH TOA PAYOH SPRING SINGAPORE 310202
13 JOO SENG RD,360013,1.335704462,103.879466,13 JOO SENG ROAD ALJUNIED NEIGHBOURHOOD POLICE POST SINGAPORE 360013
157 WOODLANDS ST 13,730157,1.434376646,103.7747831,157 WOODLANDS STREET 13 SINGAPORE 730157
177 WOODLANDS ST 13,730177,1.434357914,103.7780884,177 WOODLANDS STREET 13 SINGAPORE 730177
334 WOODLANDS ST 32,730334,1.430044164,103.7804546,334 WOODLANDS STREET 32 PCF SPARKLETOTS PRESCHOOL @ MARSILING 334 (CC) SINGAPORE 730334
216 MARSILING LANE,730216,1.447134151,103.7721721,216 MARSILING LANE SINGAPORE 730216
747 YISHUN ST 72,760747,1.428225543,103.8334881,747 YISHUN STREET 72 NEE SOON CENTRAL GREEN SINGAPORE 760747
286 YISHUN AVE 6,760286,1.440038069,103.8387445,286 YISHUN AVENUE 6 FICUS VALE SINGAPORE 760286
738 YISHUN ST 72,760738,1.429369292,103.8324714,738 YISHUN STREET 72 PCF SPARKLETOTS PRESCHOOL @ NEE SOON CENTRAL BLK 738 (KN) SINGAPORE 760738
201 YISHUN ST 21,760201,1.430648656,103.8379968,201 YISHUN STREET 21 KIDSVILLE CHILD CARE & DEVELOPMENT CENTRE SINGAPORE 760201
157 YISHUN ST 11,760157,1.432217901,103.8340914,157 YISHUN STREET 11 CHONG PANG VISTA SINGAPORE 760157
244 YISHUN RING RD,760244,1.433742263,103.8412579,244 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760244
261 YISHUN ST 22,760261,1.435309736,103.8386063,261 YISHUN STREET 22 SINGAPORE 760261
768 YISHUN AVE 3,760768,1.424361513,103.8339403,768 YISHUN AVENUE 3 SINGAPORE 760768
109 YISHUN RING RD,760109,1.432799057,103.8286462,109 YISHUN RING ROAD CHONG PANG GARDEN SINGAPORE 760109
757 YISHUN ST 72,760757,1.426510753,103.8342847,757 YISHUN STREET 72 SINGAPORE 760757
352 YISHUN RING RD,760352,1.426462542,103.8449089,352 YISHUN RING ROAD YISHUN JASMINE SINGAPORE 760352
215 ANG MO KIO AVE 1,560215,1.366487721,103.8418534,215 ANG MO KIO AVENUE 1 KITS4KIDS SPECIAL SCHOOL SINGAPORE 560215
218 ANG MO KIO AVE 1,560218,1.365119076,103.8417425,218 ANG MO KIO AVENUE 1 THYE HUA KWAN EDUCARE CENTRE (ANG MO KIO) SINGAPORE 560218
468 ANG MO KIO AVE 10,560468,1.364876746,103.8562873,468 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560468
205 ANG MO KIO AVE 1,560205,1.366940844,103.8435824,205 ANG MO KIO AVENUE 1 SINGAPORE 560205
303 ANG MO KIO AVE 1,560303,1.366649205,103.8452546,303 ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 560303
131 ANG MO KIO AVE 3,560131,1.371015364,103.8418003,131 ANG MO KIO AVENUE 3 YIO CHU KANG VILLE SINGAPORE 560131
467 ANG MO KIO AVE 10,560467,1.365391066,103.8568036,467 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560467
472 ANG MO KIO AVE 10,560472,1.363143927,103.8581186,472 ANG MO KIO AVENUE 10 TECK GHEE HORIZON SINGAPORE 560472
562 ANG MO KIO AVE 3,560562,1.370181442,103.8590188,562 ANG MO KIO AVENUE 3 SINGAPORE 560562
553 ANG MO KIO AVE 10,560553,1.372601579,103.8572341,553 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560553
306 ANG MO KIO AVE 1,560306,1.365725522,103.8457506,306 ANG MO KIO AVENUE 1 TECK GHEE VISTA SINGAPORE 560306
617 BEDOK RESERVOIR RD,470617,1.333127578,103.9165117,617 BEDOK RESERVOIR ROAD EUNOS GROVE SINGAPORE 470617
509 BEDOK NTH ST 3,460509,1.333066482,103.9310914,509 BEDOK NORTH STREET 3 LITTLE PROFESSORS EDUCATION CENTRE @ BEDOK LLP SINGAPORE 460509
521 BEDOK NTH AVE 1,460521,1.330253071,103.9270583,521 BEDOK NORTH AVENUE 1 SINGAPORE 460521
214 BEDOK NTH ST 1,460214,1.325875651,103.932493,214 BEDOK NORTH STREET 1 BEDOK TOWN CENTRE SINGAPORE 460214
704 BEDOK RESERVOIR RD,470704,1.336354906,103.9202036,704 BEDOK RESERVOIR ROAD RESERVOIR RISE SINGAPORE 470704
109 BEDOK RESERVOIR RD,470109,1.329631366,103.9099022,109 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470109
116 BEDOK RESERVOIR RD,470116,1.331037846,103.9086416,116 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470116
428 BEDOK NTH RD,460428,1.329539942,103.9276501,428 BEDOK NORTH ROAD GARDEN HILL SINGAPORE 460428
627 BEDOK RESERVOIR RD,470627,1.333961867,103.9155993,627 BEDOK RESERVOIR ROAD EUNOS HEIGHTS SINGAPORE 470627
108 BEDOK RESERVOIR RD,470108,1.33023193,103.909387,108 BEDOK RESERVOIR ROAD CARPE DIEM KINDERCARE PTE. LTD. SINGAPORE 470108
107 BEDOK RESERVOIR RD,470107,1.329870289,103.9092204,107 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470107
406 BEDOK NTH AVE 3,460406,1.328225507,103.9344693,406 BEDOK NORTH AVENUE 3 RAINBOW VILLE SINGAPORE 460406
63 CHAI CHEE RD,460063,1.326067964,103.9214499,63 CHAI CHEE ROAD PING-AN GARDENS SINGAPORE 460063
721 BEDOK RESERVOIR RD,470721,1.336292448,103.9261017,721 BEDOK RESERVOIR ROAD BEDOK RESERVOIR GARDEN SINGAPORE 470721
405 SIN MING AVE,570405,1.362852922,103.8347395,405 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570405
404 SIN MING AVE,570404,1.362662927,103.8342675,404 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570404
523 BT BATOK ST 52,650523,1.35669994,103.7523064,523 BUKIT BATOK STREET 52 SINGAPORE 650523
131 BT BATOK WEST AVE 6,650131,1.35073333,103.7462613,131 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650131
264 BT BATOK EAST AVE 4,650264,1.349910258,103.7590402,264 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650264
346 BT BATOK ST 34,650346,1.362471404,103.7505611,346 BUKIT BATOK STREET 34 SINGAPORE 650346
148 BT BATOK WEST AVE 6,650148,1.34927163,103.7435909,148 BUKIT BATOK WEST AVENUE 6 PCF SPARKLETOTS PRESCHOOL @ BUKIT BATOK BLK 148 (KN) SINGAPORE 650148
238 BT BATOK EAST AVE 5,650238,1.349832265,103.7547382,238 BUKIT BATOK EAST AVENUE 5 GOMBAK GARDENS SINGAPORE 650238
312 BT BATOK ST 32,650312,1.359878751,103.7473357,312 BUKIT BATOK STREET 32 SINGAPORE 650312
364 BT BATOK ST 31,650364,1.360664911,103.749321,364 BUKIT BATOK STREET 31 SINGAPORE 650364
361 BT BATOK ST 31,650361,1.360733721,103.7509441,361 BUKIT BATOK STREET 31 KOWABUNGA! EDUCATION PTE LTD (BUKIT BATOK) SINGAPORE 650361
368 BT BATOK ST 31,650368,1.360377135,103.7507669,368 BUKIT BATOK STREET 31 MODERN MONTESSORI PRESCHOOL CENTRE SINGAPORE 650368
201 BT BATOK ST 21,650201,1.345862539,103.7479058,201 BUKIT BATOK STREET 21 SINGAPORE 650201
101 BT BATOK WEST AVE 6,650101,1.346706361,103.7469207,101 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650101
170 BT BATOK WEST AVE 8,650170,1.34655585,103.7401015,170 BUKIT BATOK WEST AVENUE 8 SINGAPORE 650170
266 BT BATOK EAST AVE 4,650266,1.349360305,103.7600195,266 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650266
144 BT BATOK WEST AVE 6,650144,1.350043387,103.7442374,144 BUKIT BATOK WEST AVENUE 6 SINGAPORE 650144
212 BT BATOK ST 21,650212,1.347192811,103.7522173,212 BUKIT BATOK STREET 21 SINGAPORE 650212
245 BT BATOK EAST AVE 5,650245,1.349648127,103.7573328,245 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650245
306 BT BATOK ST 31,650306,1.358287839,103.7475204,306 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650306
370 BT BATOK ST 31,650370,1.359984004,103.7498821,370 BUKIT BATOK STREET 31 HONG KAH NORTH NEIGHBOURHOOD POLICE POST SINGAPORE 650370
31 TELOK BLANGAH RISE,90031,1.272397327,103.8208327,31 TELOK BLANGAH RISE SINGAPORE 090031
131 JLN BT MERAH,160131,1.280189423,103.8281784,131 JALAN BUKIT MERAH BAMBINI MONTESSORI PTE. LTD. SINGAPORE 160131
108 BT PURMEI RD,90108,1.273374137,103.8253281,108 BUKIT PURMEI ROAD PCF SPARKLETOTS PRESCHOOL @ RADIN MAS BLK 108 (KN) SINGAPORE 090108
77 TELOK BLANGAH DR,100077,1.273941532,103.8088174,77 TELOK BLANGAH DRIVE SINGAPORE 100077
142 JLN BT MERAH,160142,1.277008235,103.8280562,142 JALAN BUKIT MERAH SINGAPORE 160142
17 REDHILL CL,151017,1.285226663,103.8176748,17 REDHILL CLOSE REDHILL GARDENS SINGAPORE 151017
2 REDHILL CL,151002,1.284408461,103.8172628,2 REDHILL CLOSE SINGAPORE 151002
107 JLN BT MERAH,160107,1.279836902,103.8247578,107 JALAN BUKIT MERAH TIONG BAHRU ORCHID SINGAPORE 160107
29 LIM LIAK ST,161029,1.285381443,103.8304007,29 LIM LIAK STREET SINGAPORE 161029
43 MOH GUAN TER,160043,1.284670567,103.8310493,43 MOH GUAN TERRACE SINGAPORE 160043
3 DELTA AVE,160003,1.291698335,103.8273345,3 DELTA AVENUE SINGAPORE 160003
52 LENGKOK BAHRU,150052,1.28848714,103.8133515,52 LENGKOK BAHRU MY WORLD PRESCHOOL LTD. SINGAPORE 150052
117 BT MERAH CTRL,150117,1.28365235,103.8154111,117 BUKIT MERAH CENTRAL MERAH HEIGHTS SINGAPORE 150117
9 JLN RUMAH TINGGI,150009,1.288816153,103.8082053,9 JALAN RUMAH TINGGI RUMAH TINGGI VIEW SINGAPORE 150009
53 TELOK BLANGAH DR,100053,1.274298048,103.8114314,53 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100053
52 TELOK BLANGAH DR,100052,1.273849941,103.8112471,52 TELOK BLANGAH DRIVE BLANGAH VIEW SINGAPORE 100052
74 TELOK BLANGAH HTS,100074,1.275363231,103.8087844,74 TELOK BLANGAH HEIGHTS SINGAPORE 100074
